14:48:52.524 [ATL-Logging-Thread] INFO  - Organising filesystem

14:48:52.525 [ATL-Logging-Thread] INFO  - Language set to 中文 (中国)

14:48:52.584 [ATL-Logging-Thread] INFO  - ATLauncher Version: 3.4.40.2 [dc9c38e470b84447b0befa10ff0c714bb3b2c668]

14:48:52.585 [ATL-Logging-Thread] INFO  - App Arguments: []

14:48:52.585 [ATL-Logging-Thread] INFO  - JVM Arguments: ["-Djna.nosys=true","-Djava.net.preferIPv4Stack=true","-Dawt.useSystemAAFontSettings=on","-Dswing.aatext=true"]

14:48:52.586 [ATL-Logging-Thread] INFO  - Java Version: Java 17 (17.0.9)

14:48:52.592 [ATL-Logging-Thread] INFO  - 64 Bit Java: true

14:48:52.592 [ATL-Logging-Thread] INFO  - RAM Available: 31879MB

14:48:52.592 [ATL-Logging-Thread] INFO  - Launcher Directory: **USERSDIR**

14:48:52.601 [ATL-Logging-Thread] INFO  - GPU: AMD Radeon(TM) Graphics (Advanced Micro Devices, Inc.) 32.0.13066.12 512MB VRAM

14:48:52.602 [ATL-Logging-Thread] INFO  - GPU: NVIDIA GeForce RTX 5060 (NVIDIA) 32.0.15.8180 8151MB VRAM

14:48:52.736 [ATL-Logging-Thread] INFO  - CPU: AMD Ryzen 7 9700X 8-Core Processor 8 cores/16 threads

14:48:52.751 [ATL-Logging-Thread] INFO  - Operating System: Windows (11 build 26200)

14:48:52.752 [ATL-Logging-Thread] INFO  - Bitness: 64

14:48:52.752 [ATL-Logging-Thread] INFO  - Uptime: 423204

14:48:52.752 [ATL-Logging-Thread] INFO  - Manufacturer: Microsoft

14:48:52.968 [ATL-Logging-Thread] INFO  - Showing splash screen and loading everything

14:48:52.969 [ATL-Logging-Thread] INFO  - Checking for updated files!

14:48:53.837 [ATL-Logging-Thread] INFO  - Checking for updates to CurseForge instances

14:48:53.872 [ATL-Logging-Thread] INFO  - Launcher finished loading everything

14:48:53.918 [ATL-Logging-Thread] INFO  - Launcher opening

14:48:53.919 [ATL-Logging-Thread] INFO  - Made By Bob*

14:48:53.919 [ATL-Logging-Thread] INFO  - *(Not Actually)

14:48:53.920 [ATL-Logging-Thread] INFO  - Setting up Bottom Bar

14:48:53.980 [ATL-Logging-Thread] INFO  - Finished Setting up Bottom Bar

14:48:53.980 [ATL-Logging-Thread] INFO  - Setting up Tabs

14:48:54.084 [ATL-Logging-Thread] INFO  - Finished Setting up Tabs

14:48:54.085 [ATL-Logging-Thread] INFO  - Showing Launcher

14:48:57.507 [ATL-Logging-Thread] INFO  - Preparing for launch!

14:48:58.123 [ATL-Logging-Thread] INFO  - Launching pack FTB OceanBlock 2 1.16.0 (CurseForge) for Minecraft 1.21.1

14:48:58.123 [ATL-Logging-Thread] INFO  - Logging into Minecraft!

14:48:58.145 [ATL-Logging-Thread] INFO  - Using Java runtime java-runtime-delta (Java 21.0.7) at path **USERSDIR**\runtimes\minecraft\java-runtime-delta\windows-x64\java-runtime-delta

14:48:58.211 [ATL-Logging-Thread] INFO  - Loader: NeoForge 21.1.218

14:48:58.212 [ATL-Logging-Thread] INFO  - Mods:

14:48:58.213 [ATL-Logging-Thread] INFO  -  - \accelerated-decay-neoforge-21.0.0.jar
14:48:58.225 [ATL-Logging-Thread] INFO  -  - \BHMenu-NeoForge-1.21-2.4.4.jar

14:48:58.225 [ATL-Logging-Thread] INFO  -  - \bibliocraft-1.21.1-1.6.4.jar

14:48:58.225 [ATL-Logging-Thread] INFO  -  - \BlockRunner-v21.1.2-1.21.1-NeoForge.jar

14:48:58.226 [ATL-Logging-Thread] INFO  -  - \bookshelf-neoforge-1.21.1-21.1.80.jar

14:48:58.226 [ATL-Logging-Thread] INFO  -  - \brickfurnace-neoforge-1.21.1-4.2.1.0.jar

14:48:58.226 [ATL-Logging-Thread] INFO  -  - \BridgingMod-2.6.2+1.21.1.neoforge-release.jar

14:48:58.226 [ATL-Logging-Thread] INFO  -  - \bucketlib-neoforge-1.21-4.1.6.0.jar

14:48:58.227 [ATL-Logging-Thread] INFO  -  - \BuildGuide-1.21-0.4.8.jar

14:48:58.227 [ATL-Logging-Thread] INFO  -  - \buildinggadgets2-1.3.9.jar

14:48:58.228 [ATL-Logging-Thread] INFO  -  - \cable_facades-1.21.1-NeoForge-1.6.5.jar

14:48:58.228 [ATL-Logging-Thread] INFO  -  - \caelus-neoforge-7.0.1+1.21.1.jar

14:48:58.228 [ATL-Logging-Thread] INFO  -  - \CarbonConfig-Neoforge-1.21-1.2.9.6.1.jar

14:48:58.228 [ATL-Logging-Thread] INFO  -  - \carryon-neoforge-1.21.1-2.2.4.4.jar

14:48:58.228 [ATL-Logging-Thread] INFO  -  - \ceramicbucket-neoforge-1.21-6.1.1.0.jar

14:48:58.229 [ATL-Logging-Thread] INFO  -  - \chipped-neoforge-1.21.1-4.0.2.jar

14:48:58.229 [ATL-Logging-Thread] INFO  -  - \ChippedExpress-universal-21x.jar

14:48:58.229 [ATL-Logging-Thread] INFO  -  - \clean_tooltips-1.1-neoforge-1.21.1.jar

14:48:58.230 [ATL-Logging-Thread] INFO  -  - \clienttweaks-neoforge-1.21.1-21.1.10.jar

14:48:58.230 [ATL-Logging-Thread] INFO  -  - \cloth-config-15.0.140-neoforge.jar

14:48:58.231 [ATL-Logging-Thread] INFO  -  - \CloudGlass-1.21.1-1.0.1.jar

14:48:58.231 [ATL-Logging-Thread] INFO  -  - \Clumps-neoforge-1.21.1-19.0.0.1.jar

14:48:58.231 [ATL-Logging-Thread] INFO  -  - \CodeChickenLib-1.21.1-4.6.1.526.jar

14:48:58.231 [ATL-Logging-Thread] INFO  -  - \collective-1.21.1-8.13.jar

14:48:58.231 [ATL-Logging-Thread] INFO  -  - \colorfulhearts-neoforge-1.21.1-10.5.9.jar

14:48:58.232 [ATL-Logging-Thread] INFO  -  - \commoncapabilities-1.21.1-neoforge-2.11.3.jar

14:48:58.232 [ATL-Logging-Thread] INFO  -  - \compactmachines-neoforge-7.0.80.jar

14:48:58.232 [ATL-Logging-Thread] INFO  -  - \connectedglass-1.1.14-neoforge-mc1.21.jar

14:48:58.232 [ATL-Logging-Thread] INFO  -  - \ConstructionSticks-1.21.1-1.2.3.jar

14:48:58.233 [ATL-Logging-Thread] INFO  -  - \Controlling-neoforge-1.21.1-19.0.5.jar

14:48:58.233 [ATL-Logging-Thread] INFO  -  - \cookingforblockheads-neoforge-1.21.1-21.1.17.jar

14:48:58.233 [ATL-Logging-Thread] INFO  -  - \coroutil-neoforge-1.21.0-1.3.8.jar

14:48:58.234 [ATL-Logging-Thread] INFO  -  - \cosmeticarmorreworked-1.21.1-v1-neoforge.jar

14:48:58.234 [ATL-Logging-Thread] INFO  -  - \cpapireforged-neo-1.21.1-1.2.2.jar

14:48:58.235 [ATL-Logging-Thread] INFO  -  - \craftingstation-neoforge-1.21.1-1.6.6.jar

14:48:58.235 [ATL-Logging-Thread] INFO  -  - \craftingtweaks-neoforge-1.21.1-21.1.7.jar

14:48:58.235 [ATL-Logging-Thread] INFO  -  - \crafting_on_a_stick-1.21.0.4.jar

14:48:58.235 [ATL-Logging-Thread] INFO  -  - \CrashAssistant-neoforge-1.20.6-1.21.4-1.10.28.jar

14:48:58.235 [ATL-Logging-Thread] INFO  -  - \crashutilities-9.0.4.jar

14:48:58.236 [ATL-Logging-Thread] INFO  -  - \cropsneedwater-2.1.0.jar

14:48:58.236 [ATL-Logging-Thread] INFO  -  - \Cucumber-1.21.1-8.0.15.jar

14:48:58.236 [ATL-Logging-Thread] INFO  -  - \cupboard-1.21-2.9.jar

14:48:58.237 [ATL-Logging-Thread] INFO  -  - \curios-neoforge-9.5.1+1.21.1.jar

14:48:58.237 [ATL-Logging-Thread] INFO  -  - \cyclopscore-1.21.1-neoforge-1.28.0.jar

14:48:58.237 [ATL-Logging-Thread] INFO  -  - \disconnect-packet-fix-neoforge-2.0.1.jar

14:48:58.238 [ATL-Logging-Thread] INFO  -  - \DnT-ocean-monument-replacement-v1.2 [NeoForge].jar

14:48:58.238 [ATL-Logging-Thread] INFO  -  - \doubledoors-1.21.1-7.2.jar

14:48:58.238 [ATL-Logging-Thread] INFO  -  - \dummmmmmy-1.21-2.0.11-neoforge.jar

14:48:58.239 [ATL-Logging-Thread] INFO  -  - \easy-piglins-neoforge-1.21.1-1.1.0.jar

14:48:58.239 [ATL-Logging-Thread] INFO  -  - \EdivadLib-1.21-3.0.0.jar

14:48:58.240 [ATL-Logging-Thread] INFO  -  - \elevatorid-neoforge-1.21.1-1.11.4.jar

14:48:58.240 [ATL-Logging-Thread] INFO  -  - \embeddium-1.0.15+mc1.21.1.jar

14:48:58.240 [ATL-Logging-Thread] INFO  -  - \Emojiful-Neoforge-1.21-5.2.1-all.jar

14:48:58.241 [ATL-Logging-Thread] INFO  -  - \enchdesc-neoforge-1.21.1-21.1.9.jar

14:48:58.241 [ATL-Logging-Thread] INFO  -  - \enderdrives-neoforge-1.21.1-1.4.4.jar

14:48:58.242 [ATL-Logging-Thread] INFO  -  - \enderio-7.1.8-alpha.jar

14:48:58.242 [ATL-Logging-Thread] INFO  -  - \EnderStorage-1.21.1-2.13.0.191.jar

14:48:58.242 [ATL-Logging-Thread] INFO  -  - \engineeredcompatibility-4.3.0.jar

14:48:58.242 [ATL-Logging-Thread] INFO  -  - \entangled-1.3.20a-neoforge-mc1.21.jar

14:48:58.242 [ATL-Logging-Thread] INFO  -  - \EuphoriaPatcher-1.8.4-r5.7.1-neoforge.jar

14:48:58.243 [ATL-Logging-Thread] INFO  -  - \ExplorersCompass-1.21.1-3.0.3-neoforge.jar

14:48:58.244 [ATL-Logging-Thread] INFO  -  - \explosiveenhancement-neoforge-1.21.1-1.1.2.jar

14:48:58.245 [ATL-Logging-Thread] INFO  -  - \ExtendedAE-1.21-2.2.28-neoforge.jar

14:48:58.245 [ATL-Logging-Thread] INFO  -  - \ExtendedCrafting-1.21.1-7.0.7.jar

14:48:58.246 [ATL-Logging-Thread] INFO  -  - \ExtraStorage-1.21.1-5.0.8.jar

14:48:58.246 [ATL-Logging-Thread] INFO  -  - \ExtremeReactors2-1.21.1-2.4.28.jar

14:48:58.246 [ATL-Logging-Thread] INFO  -  - \ExtremeSoundMuffler-3.54_NeoForge-1.21.jar

14:48:58.247 [ATL-Logging-Thread] INFO  -  - \factory_blocks-neoforge-1.4.0+mc1.21.1.jar

14:48:58.247 [ATL-Logging-Thread] INFO  -  - \fancymenu_neoforge_3.8.1_MC_1.21.1.jar

14:48:58.247 [ATL-Logging-Thread] INFO  -  - \FarmersDelight-1.21.1-1.2.10.jar

